OBJECTID,FID,id,lat,long,cbsaName,cbsaGUID,plantId,tabID,panelID,panelNumbe,hoverText,heading,weeklyImpr,productTyp,POINT_X,POINT_Y
644,125494,712004,40.7148,-73.9306,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30736905,1064725,1902,GRAND STREET  NL 5F E OF METROPOLITAN AVENUE,E,42754,POSTERS,-8229916.746,4970365.307
645,112820,671867,40.843097,-73.903985,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635663,991640,1653,WEBSTER AVENUE  WL 75F S OF E 173RD STREET,S,21790,POSTERS,-8226953.978,4989225.981
646,123806,707663,40.645647,-74.092171,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30716732,1047888,9526,RICHMOND TERRACE  SL 75F W OF FRANKLIN AVENUE,W,49125,POSTERS,-8247902.748,4960214.344
647,108046,442941,40.65704,-73.90423,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479259,523981,40681,NEW LOTS AVENUE  NL 50F E OF MOTHER GASTON BLVD,E,22935,JR POSTERS,-8226981.251,4961885.997
648,112114,664681,40.869684,-73.915157,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30599273,982638,1538,10TH AVENUE  WL 75F N OF W 215TH STREET,E,26954,POSTERS,-8228197.639,4993139.044
649,107658,565482,40.69894,-73.95631,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480380,504751,614,FLUSHING AVENUE  SL 50F E OF SPENCER STREET,W,42355,POSTERS,-8232778.77,4968036.288
650,126209,713326,40.754722,-73.99139,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30752498,1068735,1221,8TH AVENUE @ W 38TH STREET,S,368656,BULLETINS,-8236683.858,4976230.254
651,108084,443741,40.7528,-73.92415,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479767,525225,20023,STEINWAY STREET  WL 200F N OF ASTORIA BOULEVARD,S,29429,JR POSTERS,-8229198.735,4975947.812
652,113532,673828,40.633891,-74.125648,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30640136,996883,9505,CASTLETON AVENUE  NL 50F E OF CLOVE ROAD,W,22453,POSTERS,-8251629.39,4958489.728
653,107098,436154,40.74935,-73.86565,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481010,503627,999,ROOSEVELT AVENUE NL 50F E OF 99TH STREET,W,119101,POSTERS,-8222686.545,4975440.848
654,107992,442444,40.64038,-74.13108,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496396,523223,90015,RICHMOND TERRACE  NL 50F E OF RICHMOND AVENUE,S,22809,JR POSTERS,-8252234.078,4959441.633
655,112245,664893,40.750761,-73.948908,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30652401,999088,50658,11TH STREET  WL 100F S OF 43RD ROAD,E,28369,JR POSTERS,-8231954.783,4975648.186
656,120881,694277,40.657429,-73.889816,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30659638,1026468,1758,PENNSYLVANIA AVENUE WL 50F S OF LINDEN BOULEVARD,N,75358,POSTERS,-8225376.692,4961943.079
657,107599,436797,40.80877,-73.92986,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480740,504625,334,MAJOR DEEGAN EXPWY SL 50F E OF 3RD AVENUE,E,293450,POSTERS,-8229834.37,4984176.069
658,121167,695672,40.67968,-73.95793,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30663452,1029573,1765,ATLANTIC AVENUE  SL 75F E OF CLASSON AVENUE,E,86931,POSTERS,-8232959.108,4965208.729
659,113225,673312,40.7528,-73.922631,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635705,995545,2522,NORTHERN BOULEVARD  SL 50F E OF 41ST STREET,E,72589,POSTERS,-8229029.641,4975947.812
660,107250,684456,40.729,-73.95066,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30491965,504006,671,MCGUINNESS BOULEVARD  EL 5F S OF CALYER STREET,N,62937,POSTERS,-8232149.815,4972451.028
661,92459,366337,40.74121,-73.94735,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,603182,366333,2001,I-495 (L.I.E) @ 23RD STREET S/L E/F,E,300714,BULLETINS,-8231781.348,4974244.81
662,107823,437124,40.67002,-73.98609,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480275,505132,518,5TH AVENUE  WL 100F N OF 8TH STREET,S,36666,POSTERS,-8236093.865,4963790.853
663,106484,552333,40.85071,-73.93581,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480442,502587,18,BROADWAY WL 100F S OF W 184TH STREET,N,107537,POSTERS,-8230496.721,4990346.299
664,111871,663992,40.650762,-74.014969,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30599099,980817,1712,2ND AVENUE  EL 5F N OF 47TH STREET,SW,73390,POSTERS,-8239308.66,4960964.814
665,108030,442747,40.66635,-73.872658,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30492006,523682,40559,LINDEN BOULEVARD  SL 5F E OF LOGAN STREET,W,82847,JR POSTERS,-8223466.672,4963252.231
666,107285,436420,40.65056,-73.94967,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480586,504044,576,CHURCH AVENUE  SL 5F E OF NOSTRAND AVENUE,W,104177,POSTERS,-8232039.609,4960935.176
667,123575,699624,40.697272,-73.803082,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30707240,1035907,2546,LIBERTY AVENUE  SL 5F W OF 150TH STREET,W,59520,POSTERS,-8215721.507,4967791.377
668,112135,664709,40.90164,-73.850915,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635662,982741,1652,FURMAN AVENUE  WL 5F S OF E 240TH STREET,N,38006,POSTERS,-8221046.252,4997844.394
669,143145,731921,40.883571,-73.827548,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30846807,1118750,7040,I-95 .75 mi S/O Hutchinson River Parkway,N,434890,BULLETINS,-8218445.05,4995183.551
670,121174,695822,40.8271,-73.88795,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30661986,1029388,1316,WESTCHESTER AVENUE  NL 75F E OF LONGFELLOW AVENUE,W,32909,POSTERS,-8225168.97,4986872.306
671,107121,436225,40.71387,-73.7531,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481097,503738,916,JAMAICA AVENUE SL 100F E OF 207TH STREET,W,72998,POSTERS,-8210157.536,4970228.722
672,107422,436601,40.86266,-73.89709,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481582,504330,7016,E FORDHAM ROAD  NL 5F E OF GRAND CONCOURSE,W,166082,BULLETINS,-8226186.43,4992105.102
673,108056,443267,40.6753,-73.8905,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479169,524418,40497,HENDRIX STREET  WL 75F S OF ATLANTIC AVENUE,N,23073,JR POSTERS,-8225452.835,4964565.816
674,108014,442634,40.81788,-73.89332,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30491899,523526,70071,BRUCKNER BOULEVARD  EL 5F N OF TIFFANY STREET,S,226316,JR POSTERS,-8225766.755,4985516.004
675,107762,514191,40.675739,-73.901368,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635752,948703,41019,ATLANTIC AVENUE  NL 100F E OF WILLIAMS PLACE,W,74187,JR POSTERS,-8226662.655,4964630.252
676,108015,442634,40.81788,-73.89332,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30636417,523527,70072,BRUCKNER BOULEVARD  EL 5F N OF TIFFANY STREET,S,135250,JR POSTERS,-8225766.755,4985516.004
677,107757,437030,40.70498,-73.92737,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30709035,1047425,1781,FLUSHING AVENUE  NL 75F W OF IRVING AVENUE,W,32687,POSTERS,-8229557.184,4968923.188
678,107597,436786,40.627112,-74.02957,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481427,504615,4522,3RD AVENUE S/O 81ST STREET,N,65168,BULLETINS,-8240934.036,4957495.381
679,110751,436200,40.754994,-73.994898,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30554964,798079,1622,9TH AVENUE  EL 50F S OF W 37TH STREET,N,241594,POSTERS,-8237074.367,4976270.226
680,124520,709620,40.6387,-74.129061,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30720374,1055824,90032,RICHMOND TERRACE  SL 50F E OF HEBERTON AVENUE,N,28928,JR POSTERS,-8252009.324,4959195.176
681,123417,699260,40.675504,-73.899429,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30705860,1035515,1789,ATLANTIC AVENUE  SL 5F E OF ALABAMA AVENUE,W,127420,POSTERS,-8226446.806,4964595.759
682,126210,713331,40.703979,-73.933061,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30752539,1068740,4111,BOGART ST @ ROCK ST,S,22358,BULLETINS,-8230190.703,4968776.198
683,108013,442561,40.69031,-73.84105,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635774,523411,50106,ATLANTIC AVENUE  SL 5F E OF 104TH STREET,W,99333,JR POSTERS,-8219948.086,4966769.217
684,109197,448402,40.71444,-73.92977,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30492038,546743,108,METROPOLITAN AVENUE  SL 50F E OF VARICK AVENUE,E,53587,POSTERS,-8229824.351,4970312.435
685,112164,664832,40.811695,-73.90397,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30598610,982946,1656,E 149TH STREET  SL 50F E OF SOUTHERN BOULEVARD,W,111461,POSTERS,-8226952.308,4984606.27
686,107993,442447,40.6476,-73.91549,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30492001,523228,40352,DITMAS AVENUE  NL 5F W OF E 89TH STREET,E,31511,JR POSTERS,-8228234.709,4960500.88
687,107595,436789,40.85381,-73.90857,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481051,504613,373,W BURNSIDE AVENUE  SL 5F E OF DAVIDSON AVENUE,W,46794,POSTERS,-8227464.378,4990802.527
688,107596,436789,40.85381,-73.90857,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481052,504614,374,W BURNSIDE AVENUE  SL 5F E OF DAVIDSON AVENUE,W,46794,POSTERS,-8227464.378,4990802.527
689,113272,673426,40.814347,-73.926769,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635673,995686,1671,PARK AVENUE  EL 50F S OF E 141ST STREET,S,49675,POSTERS,-8229490.281,4984996.335
690,108062,443365,40.82435,-73.92808,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,482919,524575,70383,RIVER AVENUE  EL 300F S OF E 157TH STREET,S,27200,JR POSTERS,-8229636.221,4986467.75
691,116873,679082,40.84076,-73.91891,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30644978,1006468,1678,E 170TH STREET  NL 5F W OF INWOOD AVENUE,E,37608,POSTERS,-8228615.421,4988882.098
692,107346,436523,40.802473,-73.915243,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30491892,504199,7203,MAJOR DEEGAN EXPWY E/O RFK  BRIDGE,W,403105,BULLETINS,-8228207.213,4983249.989
693,126205,713320,40.747169,-73.989091,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30752485,1068729,1208,W 30th ST BTWN 6TH AVE & BROADWAY,W,69787,BULLETINS,-8236427.934,4975120.372
694,107107,436186,40.83941,-73.87278,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30491877,612231,476,BRONX RIVER PARKWAY  EL 5F S OF E TREMONT AVENUE,W,244500,POSTERS,-8223480.253,4988683.454
695,113653,674422,40.697738,-73.968618,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30640128,998438,1721,FLUSHING AVENUE  SL 5F E OF WAVERLY AVENUE,E,43692,POSTERS,-8234148.89,4967859.799
696,164239,713316,40.754724,-73.991093,,,96453,0,1160605,1230,W 38TH STREET E/O 8TH AVE,N,0,BULLETINS,-8236650.796,4976230.548
697,107237,436394,40.67038,-73.99192,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30554958,503990,506,3RD AVENUE  WL 50F N OF 11TH STREET,S,44099,POSTERS,-8236742.857,4963843.69
698,107444,436629,40.63247,-73.94742,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480575,505024,690,NOSTRAND AVENUE  EL 50F S OF FLATBUSH AVENUE,W,52523,POSTERS,-8231789.14,4958281.287
699,109184,448392,40.76525,-73.99509,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30492035,546713,105,11TH AVENUE EL 5F S OF W 49TH STREET,S,104391,POSTERS,-8237095.74,4977777.511
700,110499,552419,40.67099,-73.995342,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30599088,754182,1604,HAMILTON PLACE  EL 50F S OF 12TH STREET,SW,18092,POSTERS,-8237123.793,4963933.219
701,145870,734019,40.5174,-74.2409,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30874080,1124801,90036,ARTHUR KILL ROAD  WL 5F S OF ELLIS STREET,W,11971,JR POSTERS,-8264459.184,4941416.776
702,121165,695672,40.67968,-73.95793,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30663450,1029571,1763,ATLANTIC AVENUE  SL 75F E OF CLASSON AVENUE,W,116876,POSTERS,-8232959.108,4965208.729
703,108009,442514,40.71258,-73.93708,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30636399,980259,50638,GRAND STREET  NL 5F E OF CATHERINE STREET,W,29006,JR POSTERS,-8230638.096,4970039.27
704,107099,436161,40.835883,-73.883717,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480805,503640,261,E 174TH STREET SL 5F W OF BOONE AVENUE,E,50322,POSTERS,-8224697.754,4988164.499
705,118339,682462,40.680148,-73.761799,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650857,1009948,2537,FARMERS BOULEVARD  WL 75F N OF MERRICK BOULEVARD,S,83983,POSTERS,-8211125.905,4965277.427
706,111873,664023,40.65152,-74.00381,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30599096,980940,1645,5TH AVENUE  EL 75F S OF 38TH STREET,N,72314,POSTERS,-8238066.446,4961076.032
707,126227,713359,40.681481,-73.966548,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30752504,1068786,4101,ATLANTIC AVE @ CLINTON AVE,E,119535,BULLETINS,-8233918.459,4965473.099
708,111679,663165,40.763214,-73.996956,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30599289,979712,1811,11TH AVENUE  WL 100F N OF W 45TH STREET,S,109020,POSTERS,-8237303.462,4977478.27
709,110640,436792,40.653958,-74.008629,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30554963,783215,1621,GOWANUS EXPWY WL 100F S OF 39TH STREET,N,426757,POSTERS,-8238602.895,4961433.758
710,107152,436284,40.8492,-73.93403,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481548,503826,1057,ST NICHOLAS AVENUE  EL 5F S OF W 181ST STREET,NW,170560,BULLETINS,-8230298.572,4990124.079
711,123296,698996,40.65642,-73.93088,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30705857,1034985,1786,UTICA AVENUE  EL 50F S OF CLARKSON AVENUE,S,59474,POSTERS,-8229947.916,4961795.02
712,107676,436892,40.58185,-73.83767,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496244,504790,755,BEACH CHANNEL DRIVE  SL 300F E OF B 116TH STREET,E,39527,POSTERS,-8219571.826,4950858.911
713,107094,436147,40.76459,-73.90451,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30704505,1034989,2555,49TH STREET WL 50F N OF 25TH AVENUE,S,47068,POSTERS,-8227012.421,4977680.507
714,107118,436220,40.87909,-73.84348,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480865,503731,215,BOSTON ROAD WL 50F S OF E 223RD STREET,N,85177,POSTERS,-8220218.592,4994523.791
715,109183,448392,40.76525,-73.99509,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30492034,546712,104,11TH AVENUE EL 5F S OF W 49TH STREET,N,85197,POSTERS,-8237095.74,4977777.511
716,111535,651550,40.840681,-73.866835,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635749,978017,41012,E TREMONT AVENUE  SL 5F E OF TAYLOR AVENUE,W,52764,JR POSTERS,-8222818.459,4988870.473
717,110638,436575,40.817835,-73.862349,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30554961,783209,1619,SOUNDVIEW AVENUE  EL 50F N OF TAYLOR AVENUE,S,79738,POSTERS,-8222319.08,4985509.385
718,118420,683011,40.652186,-73.908784,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650887,1010659,41053,DITMAS AVENUE  NL 5F W OF E 98TH STREET,E,50144,JR POSTERS,-8227488.2,4961173.753
719,109008,444451,40.63784,-74.08729,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496385,529456,495,JERSEY STREET  WL 5F S OF BRIGHTON AVENUE,N,18618,POSTERS,-8247359.397,4959069.016
720,123655,699759,40.843597,-73.857072,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30709033,1038963,1333,BRONXDALE AVENUE  NL 50F E OF PIERCE AVENUE,W,30608,POSTERS,-8221731.647,4989299.556
721,126226,713358,40.697786,-73.97011,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30752503,1068785,4100,FLUSHING AVE W/O CLINTON AVE,E,47371,BULLETINS,-8234314.979,4967866.846
722,107275,436415,40.65931,-73.93133,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480616,504032,725,UTICA AVENUE  EL 200F N OF WINTHROP STREET,N,46989,POSTERS,-8229998.009,4962219.1
723,121162,695672,40.67968,-73.95793,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30663460,1029119,41058,ATLANTIC AVENUE  SL 75F E OF CLASSON AVENUE,W,103551,JR POSTERS,-8232959.108,4965208.729
724,112375,665087,40.811152,-73.882355,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635667,983879,1659,RANDALL AVENUE  SL 5F W OF WHITTIER STREET,E,7562,POSTERS,-8224546.137,4984526.406
725,107128,436241,40.83863,-73.88608,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480898,503771,209,BOSTON ROAD EL 100F S OF VYSE AVENUE,N,32779,POSTERS,-8224960.802,4988568.684
726,113554,673893,40.825227,-73.882206,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30640124,997194,1668,BRONX RIVER AVENUE  EL 250F N OF BRUCKNER BOULEVARD,N,57926,POSTERS,-8224529.551,4986596.764
727,107270,436411,40.579719,-73.978891,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480526,504025,681,NEPTUNE AVENUE  NL 200F E OF W 12TH STREET,E,45640,POSTERS,-8235292.476,4950546.568
728,106694,436637,40.73314,-74.00366,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481543,502996,1037,7TH AVENUE S/O CHRISTOPHER STREET,N,332363,BULLETINS,-8238049.748,4973059.202
729,118418,683010,40.863095,-73.917861,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650820,1010657,1576,9TH AVENUE  EL 5F S OF W 206TH STREET,N,49749,POSTERS,-8228498.647,4992169.132
730,145666,733916,40.85341,-73.89773,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30874079,1124563,70602,WEBSTER AVENUE  WL 250F N OF E 180TH STREET,N,61268,JR POSTERS,-8226257.674,4990743.657
731,111857,366352,40.75198,-73.93192,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635703,983863,2520,NORTHERN BOULEVARD  SL 5F W OF HONEYWELL STREET,E,72963,POSTERS,-8230063.688,4975827.314
732,110839,599093,40.716052,-73.860951,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30554968,854671,1631,WOODHAVEN BOULEVARD  EL 75F N OF 68TH AVENUE,S,129895,POSTERS,-8222163.455,4970549.185
733,107106,436186,40.83941,-73.87278,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30491876,612230,475,BRONX RIVER PARKWAY  EL 5F S OF E TREMONT AVENUE,W,246288,POSTERS,-8223480.253,4988683.454
734,113553,673893,40.825227,-73.882206,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30640123,997193,1667,BRONX RIVER AVENUE  EL 250F N OF BRUCKNER BOULEVARD,N,57926,POSTERS,-8224529.551,4986596.764
735,107976,442276,40.6721,-73.91131,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479331,522965,40813,ROCKAWAY AVENUE  WL 5F N OF E NEW YORK AVENUE,N,27816,JR POSTERS,-8227769.393,4964096.134
736,123623,699673,40.578951,-74.1014,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30707244,1038573,9518,HYLAN BOULEVARD  WL 50F S OF HAMDEN AVENUE,N,138944,POSTERS,-8248930.115,4950434.003
737,112836,671910,40.676144,-73.900791,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635766,991754,41043,WILLIAMS AVENUE  WL 5F S OF E NEW YORK AVENUE,N,71098,JR POSTERS,-8226598.423,4964689.698
738,107329,436487,40.623185,-74.029152,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481321,504152,4512,86TH STREET W/O 4TH AVENUE,E,65048,BULLETINS,-8240887.505,4956919.413
739,116885,679104,40.839256,-73.842625,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30644973,1006585,1672,COMMERCE AVENUE  SL 75F E OF WESTCHESTER AVENUE,W,18102,POSTERS,-8220123.414,4988660.794
740,107660,436871,40.69599,-73.97421,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30491952,504753,557,BQE NL 20F W OF CARLTON AVENUE,E,315349,POSTERS,-8234771.389,4967603.146
741,107388,436570,40.73547,-73.90887,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496263,504277,5010,BROOKLYN-QUEENS EXPWY E/O 58TH STREET,W,365147,BULLETINS,-8227497.774,4973401.501
